timestamp,open,high,low,close,volume
2018-02-07 16:00:00,37.1750,37.3900,36.9300,36.9350,8042412
2018-02-07 15:00:00,37.3100,37.3100,37.0449,37.1701,3408352
2018-02-07 14:00:00,37.3300,37.3850,36.9846,37.3142,3934100
2018-02-07 13:00:00,37.4000,37.4500,37.1900,37.3330,3335359
2018-02-07 12:00:00,37.2350,37.4500,37.1800,37.3900,2963551
2018-02-07 11:00:00,37.1800,37.4100,37.1000,37.2300,4451538
2018-02-07 10:00:00,36.8100,37.2600,36.7400,37.1800,3335907
2018-02-06 16:00:00,36.3400,36.9000,36.3250,36.8200,12655055
2018-02-06 15:00:00,35.9600,36.4000,35.9300,36.3391,7968905
2018-02-06 14:00:00,36.3150,36.3150,35.9550,35.9610,4726529
2018-02-06 13:00:00,36.0890,36.5450,36.0550,36.3150,4602045
2018-02-06 12:00:00,36.3600,36.3650,36.0300,36.0900,6250181
2018-02-06 11:00:00,36.3700,36.8750,36.1400,36.3600,8666295
2018-02-06 10:00:00,36.0800,37.0700,35.5000,36.3700,8021941
2018-02-05 16:00:00,37.1500,37.4200,36.6300,36.6300,14050125
2018-02-05 15:00:00,37.8050,37.8155,37.1100,37.1600,5027111
2018-02-05 14:00:00,37.8800,37.8900,37.6000,37.8001,3846992
2018-02-05 13:00:00,38.1800,38.2300,37.8500,37.8899,2629059
2018-02-05 12:00:00,38.0742,38.2300,37.9800,38.1800,5345434
2018-02-05 11:00:00,37.9100,38.2600,37.8200,38.0750,3770185
2018-02-05 10:00:00,37.8100,38.3100,37.7700,37.9100,3708754
2018-02-02 16:00:00,38.1300,38.2350,38.0000,38.0600,9832264
2018-02-02 15:00:00,38.4200,38.4877,38.0100,38.1350,5603764
2018-02-02 14:00:00,38.4932,38.5800,38.4000,38.4200,2819831
2018-02-02 13:00:00,38.4410,38.5600,38.4242,38.5050,2550000
2018-02-02 12:00:00,38.5500,38.7550,38.3600,38.4440,4582797
2018-02-02 11:00:00,37.9150,38.5900,37.8100,38.5500,8298126
2018-02-02 10:00:00,39.0300,39.0400,37.9000,37.9150,6059604
2018-02-01 16:00:00,39.1700,39.1900,39.0100,39.1600,7641987
2018-02-01 15:00:00,39.2200,39.2400,38.9400,39.1700,4729719
2018-02-01 14:00:00,39.0100,39.2400,39.0100,39.2150,3932488
2018-02-01 13:00:00,39.0450,39.1850,38.9300,39.0110,3666539
2018-02-01 12:00:00,39.2300,39.2900,38.9300,39.0500,8550367
2018-02-01 11:00:00,39.1650,39.2700,38.8900,39.2300,10302665
2018-02-01 10:00:00,38.5100,39.2700,38.4010,39.1700,13486892
2018-01-31 16:00:00,37.5750,37.8700,37.4400,37.4850,7168029
2018-01-31 15:00:00,37.7300,37.7800,37.5100,37.5800,3370847
2018-01-31 14:00:00,37.8200,37.8300,37.7000,37.7200,1818777
2018-01-31 13:00:00,37.5800,37.8600,37.5700,37.8150,2582344
2018-01-31 12:00:00,37.7000,37.7000,37.5000,37.5850,2844274
2018-01-31 11:00:00,37.6950,37.7100,37.3300,37.7000,4682269
2018-01-31 10:00:00,37.4200,37.9248,37.3600,37.6900,3234408
2018-01-30 16:00:00,37.5050,37.6350,37.4400,37.4500,4723560
2018-01-30 15:00:00,37.5100,37.5800,37.4550,37.5050,2598278
2018-01-30 14:00:00,37.5900,37.6400,37.4800,37.5100,2183724
2018-01-30 13:00:00,37.5700,37.6600,37.5100,37.5800,1946109
2018-01-30 12:00:00,37.7400,37.7750,37.5300,37.5700,2053501
2018-01-30 11:00:00,37.7000,37.8000,37.3900,37.7400,3936892
2018-01-30 10:00:00,37.3600,37.7400,37.3000,37.7100,3651962
2018-01-29 16:00:00,37.4900,37.5000,37.2500,37.2600,4929057
2018-01-29 15:00:00,37.5247,37.6800,37.4350,37.4800,2885387
2018-01-29 14:00:00,37.6400,37.6500,37.4800,37.5238,1986604
2018-01-29 13:00:00,37.4900,37.6500,37.4600,37.6400,1688743
2018-01-29 12:00:00,37.2650,37.5500,37.2200,37.4800,3374739
2018-01-29 11:00:00,37.1750,37.3600,37.1400,37.2658,3198268
2018-01-29 10:00:00,37.1300,37.3700,36.9800,37.1700,5408455
2018-01-26 16:00:00,37.6450,37.8100,37.6300,37.8100,3670453
2018-01-26 15:00:00,37.5651,37.6800,37.5100,37.6450,1746737
2018-01-26 14:00:00,37.6000,37.7000,37.5500,37.5650,1655400
2018-01-26 13:00:00,37.5361,37.6400,37.5324,37.6050,1524483
2018-01-26 12:00:00,37.4450,37.5600,37.4300,37.5360,1564302
2018-01-26 11:00:00,37.5100,37.5500,37.3600,37.4448,1815190
2018-01-26 10:00:00,37.4600,37.6400,37.3800,37.5133,1605033
2018-01-25 16:00:00,37.2866,37.4500,37.2500,37.4400,4023892
2018-01-25 15:00:00,37.4499,37.4500,37.2400,37.2850,1767662
2018-01-25 14:00:00,37.3050,37.4500,37.2800,37.4500,1975995
2018-01-25 13:00:00,37.1379,37.3350,37.1300,37.3000,1800998
2018-01-25 12:00:00,37.1600,37.2300,37.1100,37.1331,2261695
2018-01-25 11:00:00,37.0410,37.2400,36.9700,37.1566,2989430
2018-01-25 10:00:00,37.0900,37.1800,36.8400,37.0432,2731153
