timestamp,open,high,low,close,volume
2018-02-07 16:00:00,57.0500,57.1000,57.0000,57.0500,72157
2018-02-07 15:59:00,57.1000,57.1500,57.0500,57.1000,12245
2018-02-07 15:58:00,57.1500,57.1500,57.0500,57.1500,5813
2018-02-07 15:57:00,57.1500,57.3000,57.0000,57.1000,30380
2018-02-07 15:56:00,57.1000,57.1500,57.0658,57.1500,8458
2018-02-07 15:55:00,57.0500,57.1000,57.0000,57.1000,30119
2018-02-07 15:54:00,57.0500,57.0500,57.0000,57.0500,7768
2018-02-07 15:53:00,57.1500,57.2000,57.0250,57.0500,4645
2018-02-07 15:52:00,57.3000,57.3500,57.1000,57.1500,12515
2018-02-07 15:51:00,57.3750,57.4000,57.1501,57.3000,15977
2018-02-07 15:50:00,57.3001,57.4500,57.3001,57.4000,2363
2018-02-07 15:49:00,57.3000,57.4500,57.2750,57.3750,7422
2018-02-07 15:48:00,57.3000,57.4500,57.1500,57.2000,10616
2018-02-07 15:47:00,57.3000,57.3500,57.2500,57.3500,3959
2018-02-07 15:46:00,57.1500,57.3500,57.0500,57.3000,8198
2018-02-07 15:45:00,57.0250,57.3500,57.0000,57.1500,11720
2018-02-07 15:44:00,57.2500,57.3000,57.0000,57.0000,13943
2018-02-07 15:43:00,57.6500,57.6501,57.1500,57.2000,11510
2018-02-07 15:42:00,58.0000,58.0000,57.6500,57.6500,5237
2018-02-07 15:41:00,58.0000,58.0000,57.9625,57.9750,3366
2018-02-07 15:40:00,57.9500,58.0500,57.9250,58.0500,14781
2018-02-07 15:39:00,57.9500,58.0000,57.8750,57.9500,28976
2018-02-07 15:38:00,57.9750,58.0000,57.9500,57.9500,10473
2018-02-07 15:37:00,58.0000,58.0500,57.9125,57.9750,5334
2018-02-07 15:36:00,57.9750,58.0500,57.8000,58.0000,27389
2018-02-07 15:35:00,58.0500,58.0500,57.9500,57.9750,3402
2018-02-07 15:34:00,58.0500,58.1000,57.7000,58.0000,21292
2018-02-07 15:33:00,57.9500,58.1000,57.9000,58.1000,7080
2018-02-07 15:32:00,57.8501,57.9500,57.7750,57.9500,5691
2018-02-07 15:31:00,57.8500,57.9000,57.7500,57.9000,8350
2018-02-07 15:30:00,57.7500,57.8500,57.6680,57.8500,11790
2018-02-07 15:29:00,57.6625,57.8000,57.6000,57.8000,17134
2018-02-07 15:28:00,57.5750,57.7000,57.5500,57.6500,4301
2018-02-07 15:27:00,57.6000,57.6500,57.4000,57.6000,5068
2018-02-07 15:26:00,57.3750,57.6500,57.3750,57.5500,7785
2018-02-07 15:25:00,57.4500,57.4500,57.3500,57.4000,4820
2018-02-07 15:24:00,57.3000,57.4500,57.3000,57.4500,1604
2018-02-07 15:23:00,57.0000,57.2000,57.0000,57.1750,9073
2018-02-07 15:22:00,57.1500,57.2500,57.0500,57.0500,3947
2018-02-07 15:21:00,57.2000,57.2450,57.1500,57.2000,724
2018-02-07 15:20:00,57.0360,57.1500,57.0360,57.1000,2400
2018-02-07 15:19:00,57.1500,57.1750,57.0001,57.0500,3445
2018-02-07 15:18:00,57.1750,57.2500,57.0000,57.2500,15243
2018-02-07 15:17:00,57.1750,57.1750,57.1750,57.1750,900
2018-02-07 15:16:00,57.2000,57.2500,57.1500,57.1750,7610
2018-02-07 15:15:00,57.3500,57.3500,57.2000,57.2250,3400
2018-02-07 15:14:00,57.4500,57.4500,57.3000,57.3500,2217
2018-02-07 15:13:00,57.2500,57.4500,57.2500,57.4500,1900
2018-02-07 15:12:00,57.2501,57.2501,57.2250,57.2500,3216
2018-02-07 15:11:00,57.5000,57.5000,57.2500,57.2500,3140
2018-02-07 15:10:00,57.6500,57.6500,57.3500,57.5000,2300
2018-02-07 15:09:00,57.6999,57.7000,57.4500,57.7000,3296
2018-02-07 15:08:00,57.7500,57.8500,57.6500,57.6500,3236
2018-02-07 15:07:00,57.5750,57.8000,57.5750,57.7500,3884
2018-02-07 15:06:00,57.5000,57.6500,57.5000,57.6500,2504
2018-02-07 15:05:00,57.4500,57.5000,57.3000,57.4000,6180
2018-02-07 15:04:00,57.4500,57.4750,57.4000,57.4750,600
2018-02-07 15:03:00,57.1500,57.5500,57.1500,57.5000,3560
2018-02-07 15:02:00,57.1500,57.1500,57.1001,57.1001,800
2018-02-07 15:01:00,57.0001,57.2000,56.8500,57.2000,3365
2018-02-07 15:00:00,57.4000,57.4000,57.0000,57.0500,6335
2018-02-07 14:59:00,57.1500,57.4000,57.1000,57.4000,9976
2018-02-07 14:58:00,57.0500,57.1020,56.8000,57.1020,5917
