timestamp,open,high,low,close,volume
2018-02-08 13:30:00,56.7250,57.1000,56.7250,57.0000,10615
2018-02-08 13:15:00,56.4500,56.8000,56.4000,56.8000,13923
2018-02-08 13:00:00,56.6500,56.7000,56.1500,56.5000,18932
2018-02-08 12:45:00,56.6500,56.8000,56.3500,56.6500,16097
2018-02-08 12:30:00,57.2501,57.3000,56.4750,56.6001,25230
2018-02-08 12:15:00,57.1500,57.4000,57.1500,57.2501,24396
2018-02-08 12:00:00,56.6000,57.1500,56.5500,57.1500,28981
2018-02-08 11:45:00,55.9500,56.6000,55.9500,56.6000,14574
2018-02-08 11:30:00,56.0001,56.0500,55.7750,55.9500,17111
2018-02-08 11:15:00,56.3750,56.4000,56.0000,56.0000,23030
2018-02-08 11:00:00,56.0001,56.5500,55.9500,56.3750,32958
2018-02-08 10:45:00,56.2000,56.2500,56.0000,56.0000,36920
2018-02-08 10:30:00,56.3000,56.3500,56.1500,56.2000,32595
2018-02-08 10:15:00,56.6000,56.8000,56.2750,56.2750,36679
2018-02-08 10:00:00,56.7750,56.8000,56.1510,56.5500,53106
2018-02-08 09:45:00,57.3001,57.7500,56.8000,56.8000,37576
2018-02-08 09:30:00,57.3500,57.8500,57.3500,57.8500,11566
2018-02-07 16:00:00,57.1500,57.4500,57.0000,57.0500,232635
2018-02-07 15:45:00,57.8500,58.1000,57.0000,57.1500,178544
2018-02-07 15:30:00,57.2000,57.8500,57.0000,57.8500,95844
2018-02-07 15:15:00,57.0001,57.8500,56.8500,57.2250,43598
2018-02-07 15:00:00,58.3000,58.3500,56.8000,57.0500,76056
2018-02-07 14:45:00,58.7500,58.8000,57.9000,58.3000,69124
2018-02-07 14:30:00,58.3703,59.1000,58.2250,58.8000,86704
2018-02-07 14:15:00,58.8500,58.9500,58.2501,58.4000,53971
2018-02-07 14:00:00,59.0250,59.1500,58.5000,58.8500,47140
2018-02-07 13:45:00,59.3000,60.0000,58.8750,58.9500,81627
2018-02-07 13:30:00,58.0000,59.4000,57.9500,59.2000,108892
2018-02-07 13:15:00,58.7500,59.1000,57.9500,58.0000,97812
2018-02-07 13:00:00,60.5000,60.5715,58.5000,58.7500,158497
2018-02-07 12:45:00,61.1500,61.1500,60.1600,60.5250,42724
2018-02-07 12:30:00,61.0000,61.2500,60.8000,61.1250,63507
2018-02-07 12:15:00,61.8500,61.8750,60.6000,61.0000,58143
2018-02-07 12:00:00,62.9500,63.0500,61.7000,61.7497,75473
2018-02-07 11:45:00,63.5250,63.6500,62.4500,62.9500,53473
2018-02-07 11:30:00,62.6000,63.6500,62.2000,63.5000,66310
2018-02-07 11:15:00,62.1000,62.9000,61.9000,62.4000,80282
2018-02-07 11:00:00,64.6500,64.8000,62.0000,62.2000,84494
2018-02-07 10:45:00,65.4500,66.0000,64.6000,64.7500,64040
2018-02-07 10:30:00,65.6000,65.8000,65.2000,65.4500,64276
2018-02-07 10:15:00,66.8000,66.9500,65.3000,65.6750,142869
2018-02-07 10:00:00,67.5000,67.9500,66.5500,67.0000,135910
2018-02-07 09:45:00,66.2500,68.2000,65.9000,67.3500,157555
2018-02-07 09:30:00,66.0000,66.0000,66.0000,66.0000,4677
2018-02-06 16:00:00,66.9500,67.6500,66.9247,67.4000,101349
2018-02-06 15:45:00,66.5500,67.0500,66.4500,67.0000,30770
2018-02-06 15:30:00,66.7500,67.0000,66.1500,66.5500,34098
2018-02-06 15:15:00,66.4500,66.9000,66.4000,66.9000,44404
2018-02-06 15:00:00,66.0500,66.5000,66.0500,66.4500,46911
2018-02-06 14:45:00,65.8500,66.1500,65.8000,66.0425,19189
2018-02-06 14:30:00,65.9000,66.0000,65.7500,65.9000,9514
2018-02-06 14:15:00,65.8500,66.0000,65.8000,65.9000,19941
2018-02-06 14:00:00,65.9000,66.0000,65.8000,65.8500,8201
2018-02-06 13:45:00,66.1000,66.1000,65.7500,65.8000,12789
2018-02-06 13:30:00,66.1500,66.2500,66.0500,66.1000,5500
2018-02-06 13:15:00,66.2500,66.2500,65.8000,66.1500,10428
2018-02-06 13:00:00,66.2000,66.4000,66.0000,66.4000,10464
2018-02-06 12:45:00,66.4250,66.5000,66.2000,66.3000,6383
2018-02-06 12:30:00,66.1000,66.4250,66.0500,66.4250,7621
2018-02-06 12:15:00,65.6500,66.2825,65.6500,66.0500,8850
2018-02-06 12:00:00,65.6000,65.8750,65.4500,65.6750,10403
2018-02-06 11:45:00,66.0490,66.0490,65.5000,65.6500,9051
2018-02-06 11:30:00,66.0000,66.1000,65.7000,66.0500,14302
2018-02-06 11:15:00,66.3000,66.5000,66.0000,66.0000,17491
2018-02-06 11:00:00,66.5000,66.5750,66.1500,66.2500,28531
2018-02-06 10:45:00,66.7000,67.0000,66.1000,66.5750,31522
2018-02-06 10:30:00,67.5000,67.5000,66.6000,66.6500,37739
2018-02-06 10:15:00,67.6000,67.7000,67.2510,67.5500,46820
2018-02-06 10:00:00,66.6500,67.6500,66.6000,67.6500,25416
2018-02-06 09:45:00,64.1500,66.9500,63.3500,66.9500,32752
2018-02-06 09:30:00,64.6500,64.6500,64.6500,64.6500,6280
2018-02-05 16:00:00,67.2500,67.3500,66.0500,66.1000,70582
2018-02-05 15:45:00,67.4500,67.6100,67.2500,67.2500,33883
2018-02-05 15:30:00,67.0500,67.5500,67.0000,67.5500,10471
2018-02-05 15:15:00,67.8000,67.8500,66.7000,67.0500,16924
2018-02-05 15:00:00,68.5000,68.5000,67.8000,67.8000,98311
2018-02-05 14:45:00,68.4500,68.5499,68.4000,68.5000,17598
2018-02-05 14:30:00,68.4500,68.5500,68.3500,68.4500,19774
2018-02-05 14:15:00,68.6000,68.7000,68.3500,68.5000,10703
2018-02-05 14:00:00,68.1500,68.7500,68.1000,68.7500,54497
2018-02-05 13:45:00,68.0010,68.1500,68.0000,68.0500,4147
2018-02-05 13:30:00,68.3000,68.3000,67.9500,68.0250,4999
2018-02-05 13:15:00,68.4000,68.4500,68.1500,68.2000,5370
2018-02-05 13:00:00,68.6124,68.6500,68.4500,68.4990,2198
2018-02-05 12:45:00,68.6500,68.7500,68.5500,68.5600,1846
