timestamp,open,high,low,close,volume
2018-02-07 16:00:00,49.3500,49.4400,48.8500,48.8600,2084576
2018-02-07 15:30:00,48.9900,49.3800,48.9800,49.3500,1134114
2018-02-07 15:00:00,49.2200,49.2850,48.8200,48.9900,830928
2018-02-07 14:30:00,49.0800,49.2250,48.8800,49.2200,827592
2018-02-07 14:00:00,49.0500,49.3250,48.9700,49.0900,1017236
2018-02-07 13:30:00,49.3200,49.4300,48.9000,49.0550,1411811
2018-02-07 13:00:00,49.4800,49.5100,49.2100,49.3200,567297
2018-02-07 12:30:00,49.7450,49.7500,49.4000,49.4700,697506
2018-02-07 12:00:00,49.6800,49.7700,49.5100,49.7400,831963
2018-02-07 11:30:00,49.4500,49.8500,49.4100,49.6900,749135
2018-02-07 11:00:00,49.2900,49.4850,49.2100,49.4500,696003
2018-02-07 10:30:00,49.3050,49.6300,49.2765,49.2900,825832
2018-02-07 10:00:00,49.1800,49.5100,49.0400,49.3100,1000877
2018-02-07 09:30:00,49.2000,49.2000,49.1400,49.1400,156914
2018-02-06 16:00:00,49.1300,49.5100,48.9500,49.4000,3866985
2018-02-06 15:30:00,48.7200,49.1358,48.7100,49.1300,1967185
2018-02-06 15:00:00,47.8100,48.7700,47.7800,48.7250,1226576
2018-02-06 14:30:00,47.8500,47.9700,47.7100,47.8200,1189738
2018-02-06 14:00:00,48.1300,48.1600,47.8000,47.8500,1054088
2018-02-06 13:30:00,48.1100,48.2300,47.7800,48.1250,1135330
2018-02-06 13:00:00,48.0100,48.3000,47.9100,48.1200,1168319
2018-02-06 12:30:00,47.4100,48.0300,47.4100,48.0100,1394286
2018-02-06 12:00:00,47.2900,47.5600,47.0400,47.4050,1395057
2018-02-06 11:30:00,47.6900,47.7200,47.1500,47.2900,1862505
2018-02-06 11:00:00,47.6200,48.0350,47.1700,47.7100,1548612
2018-02-06 10:30:00,47.9800,48.4400,47.4400,47.6000,1968239
2018-02-06 10:00:00,47.2800,48.5000,46.8200,48.0100,2730867
2018-02-06 09:30:00,47.3300,47.3300,47.3300,47.3300,7912
2018-02-05 16:00:00,49.3000,49.3000,48.0600,48.1300,3916571
2018-02-05 15:30:00,49.1000,49.3400,48.4300,49.2800,2639927
2018-02-05 15:00:00,49.5500,49.5500,49.0800,49.1000,1315171
2018-02-05 14:30:00,49.8800,49.9000,49.5200,49.5500,797636
2018-02-05 14:00:00,49.7050,49.9000,49.5900,49.8800,1008783
2018-02-05 13:30:00,50.0400,50.0400,49.6400,49.7100,898833
2018-02-05 13:00:00,50.0500,50.2300,50.0400,50.0500,637398
2018-02-05 12:30:00,50.3200,50.3300,49.9500,50.0500,636588
2018-02-05 12:00:00,50.3600,50.3600,50.1750,50.3100,680207
2018-02-05 11:30:00,50.4850,50.5700,50.3250,50.3600,720699
2018-02-05 11:00:00,50.6700,50.7000,50.4300,50.4850,847042
2018-02-05 10:30:00,50.2500,50.6800,50.0900,50.6600,1072993
2018-02-05 10:00:00,49.9500,50.3000,49.7500,50.2600,1509944
2018-02-05 09:30:00,50.0400,50.0400,50.0400,50.0400,1404
2018-02-02 16:00:00,50.2201,50.3200,50.0400,50.0800,2452108
2018-02-02 15:30:00,50.1900,50.3200,50.0900,50.2300,1185027
2018-02-02 15:00:00,50.2200,50.3800,50.1600,50.2000,1057707
2018-02-02 14:30:00,50.5500,50.5593,50.1900,50.2150,977693
2018-02-02 14:00:00,50.4600,50.5600,50.3900,50.5500,737034
2018-02-02 13:30:00,50.4700,50.5000,50.3900,50.4700,591445
2018-02-02 13:00:00,50.6475,50.6500,50.4700,50.4700,531575
2018-02-02 12:30:00,50.3800,50.6600,50.2900,50.6500,748995
2018-02-02 12:00:00,50.6000,50.6500,50.3750,50.3900,682352
2018-02-02 11:30:00,50.9350,50.9350,50.5650,50.5900,751024
2018-02-02 11:00:00,50.6900,50.9600,50.6100,50.9350,842920
2018-02-02 10:30:00,50.8649,50.8700,50.4700,50.7000,1280778
2018-02-02 10:00:00,51.3000,51.3900,50.8500,50.8700,797149
2018-02-02 09:30:00,51.2500,51.4100,51.2200,51.2200,107873
2018-02-01 16:00:00,51.5200,51.6300,51.3950,51.6200,1865885
2018-02-01 15:30:00,51.6600,51.6600,51.4800,51.5250,804289
2018-02-01 15:00:00,51.6400,51.7300,51.6050,51.6600,589771
2018-02-01 14:30:00,51.7700,51.8050,51.4700,51.6431,768835
2018-02-01 14:00:00,51.9600,51.9800,51.7600,51.7750,749100
2018-02-01 13:30:00,51.8250,51.9800,51.8100,51.9600,456173
2018-02-01 13:00:00,51.8100,51.8400,51.7150,51.8200,373630
2018-02-01 12:30:00,51.9400,51.9500,51.7900,51.8000,466407
2018-02-01 12:00:00,51.7100,51.9600,51.7000,51.9500,720300
2018-02-01 11:30:00,51.7300,51.7700,51.6550,51.7100,513853
2018-02-01 11:00:00,51.5950,51.7300,51.5900,51.7300,618014
2018-02-01 10:30:00,51.4100,51.7050,51.3300,51.5900,1401462
2018-02-01 10:00:00,51.3800,51.6650,51.2600,51.4100,770924
2018-02-01 09:30:00,51.3600,51.4600,51.3600,51.4200,95063
2018-01-31 16:00:00,51.6550,51.8450,51.5600,51.6050,3175839
2018-01-31 15:30:00,51.5400,51.6800,51.3700,51.6600,1339104
2018-01-31 15:00:00,51.5600,51.6100,51.4500,51.5400,860355
2018-01-31 14:30:00,51.4411,51.6000,51.4400,51.5600,1049926
2018-01-31 14:00:00,51.5500,51.5600,51.4000,51.4500,395212
2018-01-31 13:30:00,51.4100,51.5600,51.4050,51.5500,431861
2018-01-31 13:00:00,51.3550,51.4300,51.3547,51.4200,325693
2018-01-31 12:30:00,51.4050,51.4300,51.3399,51.3568,389993
2018-01-31 12:00:00,51.4100,51.5000,51.3900,51.4100,461080
2018-01-31 11:30:00,51.4200,51.5100,51.3900,51.4200,628391
2018-01-31 11:00:00,51.3100,51.4500,51.3100,51.4200,1132546
2018-01-31 10:30:00,51.3150,51.3800,51.2550,51.3100,1420740
2018-01-31 10:00:00,51.0500,51.3400,50.9700,51.3100,1376604
2018-01-31 09:30:00,50.8600,51.1300,50.8600,51.1300,697
2018-01-30 16:00:00,50.9800,51.0800,50.9400,50.9600,2056915
2018-01-30 15:30:00,50.8553,50.9999,50.8100,50.9750,798957
2018-01-30 15:00:00,50.9800,51.0000,50.7450,50.8550,994879
2018-01-30 14:30:00,50.9950,51.0500,50.9200,50.9700,924918
2018-01-30 14:00:00,50.9100,51.0400,50.9000,50.9900,964736
2018-01-30 13:30:00,51.0700,51.0700,50.8900,50.9150,963418
2018-01-30 13:00:00,51.2850,51.3000,51.0500,51.0700,956397
2018-01-30 12:30:00,51.1400,51.3400,51.1350,51.2850,800840
2018-01-30 12:00:00,51.3150,51.3904,51.1300,51.1350,1241673
2018-01-30 11:30:00,51.3950,51.4800,51.3100,51.3150,874561
2018-01-30 11:00:00,51.4450,51.4600,51.3100,51.3900,1100550
2018-01-30 10:30:00,51.6550,51.6600,51.3100,51.4400,1310947
2018-01-30 10:00:00,51.7000,51.9900,51.6300,51.6600,1318052
2018-01-30 09:30:00,51.7400,51.7400,51.6100,51.6100,1617
2018-01-29 16:00:00,52.0490,52.0700,51.8800,51.9400,1964956
2018-01-29 15:30:00,52.1800,52.2058,52.0500,52.0500,682948
