timestamp,open,high,low,close,volume
2018-02-06,12.0500,12.1800,10.9300,11.6500,196833305
2018-02-02,13.1300,13.8500,12.4300,12.4500,414084471
2018-01-26,12.6100,13.0500,12.3200,12.9500,207065179
2018-01-19,12.0500,12.8800,11.8000,12.5900,187419503
2018-01-12,12.0100,12.3000,11.5600,12.0200,256760890
2018-01-05,10.4200,12.4300,10.3400,11.8800,365277680
2017-12-29,10.3800,10.7400,10.2700,10.2800,87810388
2017-12-22,10.6000,11.1900,10.2000,10.5400,209506360
2017-12-15,9.9700,10.3200,9.8800,10.2900,175355292
2017-12-08,10.8500,10.8600,9.7000,9.9400,267657491
2017-12-01,11.3400,11.7400,10.5300,10.7300,254924947
2017-11-24,11.4700,11.5100,11.1900,11.3800,102016361
2017-11-17,11.1800,11.7500,10.7700,11.3800,210567665
2017-11-10,12.0400,12.2700,11.0300,11.2600,346738679
2017-11-03,11.2600,11.4200,10.6500,11.1200,372759106
2017-10-27,13.9400,14.3600,11.3500,11.8400,477353880
2017-10-20,14.2500,14.3500,13.6900,13.8100,166472223
2017-10-13,13.2600,14.4100,13.2600,14.2200,241286784
2017-10-06,12.8000,13.5000,12.6200,13.2300,223076127
2017-09-29,13.2500,13.2800,12.4300,12.7500,279036159
2017-09-22,12.7700,14.2400,12.7400,13.3000,444282680
2017-09-15,12.4600,12.7400,12.1100,12.5200,220392381
2017-09-08,12.8800,13.1800,12.0400,12.2500,181159635
2017-09-01,12.5300,13.4900,11.9300,13.1900,215761224
2017-08-25,12.4200,12.7100,11.8600,12.4300,207355961
2017-08-18,12.5800,13.1900,12.2500,12.3700,269625882
2017-08-11,13.3300,13.5700,11.8800,12.2300,305773687
2017-08-04,14.0900,14.2200,13.0200,13.1200,299664806
2017-07-28,14.0000,15.6500,13.6800,13.9500,576500899
2017-07-21,14.0300,14.1200,13.1500,13.8800,298093110
2017-07-14,13.6100,14.4900,13.2700,13.9200,419088281
2017-07-07,12.5700,13.7500,12.1300,13.3600,315057686
2017-06-30,14.3900,14.4900,12.3600,12.4800,419047190
2017-06-23,11.6300,14.6700,11.6200,14.1700,664312945
2017-06-16,11.7500,12.4800,11.2100,11.4400,380871758
2017-06-09,10.8400,13.4000,10.8000,12.2800,578915192
2017-06-02,10.9500,11.4900,10.5700,10.9000,166610096
2017-05-26,11.4900,11.5500,10.6200,11.0000,233215728
2017-05-19,11.4100,12.7700,10.8100,11.4100,502169433
2017-05-12,10.2200,11.4000,10.0000,11.2600,275811368
2017-05-05,13.4300,13.6300,9.8500,10.1900,323481190
2017-04-28,13.2300,13.7600,13.0500,13.3000,189065189
2017-04-21,12.5300,13.2100,12.3700,13.0000,179516952
2017-04-13,13.5200,13.5900,12.2200,12.3100,197922618
2017-04-07,14.6000,14.7400,12.8300,13.5200,375507997
2017-03-31,13.3500,14.7500,13.2100,14.5500,246669532
2017-03-24,13.6800,14.5000,13.5400,13.7000,320007235
2017-03-17,14.4800,14.6800,13.3600,13.4900,450199332
2017-03-10,13.0000,13.9300,12.3800,13.9100,375540024
2017-03-03,14.2700,15.5500,12.7900,13.0300,578628868
2017-02-24,13.4100,14.5000,13.4000,14.1200,264468333
2017-02-17,13.7000,13.9500,12.6000,13.1300,225004927
2017-02-10,12.4600,14.2700,12.3800,13.5800,503020036
2017-02-03,10.6200,12.6600,10.2200,12.2400,433730507
2017-01-27,9.6800,10.9750,9.6800,10.6700,202368814
2017-01-20,10.1700,10.2500,9.4200,9.7500,196422823
2017-01-13,11.3700,11.6400,10.3300,10.5800,219504935
2017-01-06,11.4200,11.6900,11.0200,11.3200,169271826
2016-12-30,11.6500,12.4200,11.0100,11.3400,209920576
2016-12-23,10.8100,11.7500,10.5200,11.5800,218953121
2016-12-16,10.4000,11.2300,10.2700,10.6600,283928325
2016-12-09,8.6900,10.6600,8.4500,10.3400,343764012
2016-12-02,8.7200,9.2300,8.2600,8.5300,216332411
2016-11-25,8.8700,9.2200,8.5000,8.7700,185768776
2016-11-18,6.8300,8.8300,6.6100,8.7100,323160638
2016-11-11,6.7900,7.1800,6.2200,6.6850,224449002
2016-11-04,7.2400,7.4600,6.4600,6.5600,181994250
2016-10-28,6.5700,7.5300,6.5400,7.2000,294545298
2016-10-21,6.9200,6.9800,6.3700,6.5200,207847641
2016-10-14,6.8200,7.1200,6.2400,6.7500,177240095
2016-10-07,6.9500,7.1500,6.6200,6.7500,147580993
2016-09-30,6.5400,7.0400,6.2900,6.9100,165989148
2016-09-23,6.1200,6.6500,6.0800,6.5500,197148562
2016-09-16,5.8300,6.2200,5.6600,6.0500,293726564
2016-09-09,7.5600,7.6000,5.8500,5.9000,344359207
2016-09-02,7.7200,7.7900,7.0900,7.5100,92636157
2016-08-26,7.8300,7.9500,7.2000,7.6700,139833318
2016-08-19,6.7900,8.0000,6.6100,7.6200,174812070
2016-08-12,6.7000,6.8500,6.2500,6.7300,106012077
2016-08-05,6.8900,6.9200,6.1500,6.6100,133928263
2016-07-29,5.9300,7.1599,5.9200,6.8600,288222671
2016-07-22,5.1900,5.9700,5.1000,5.8400,224241685
2016-07-15,5.1300,5.2350,5.0000,5.1400,90162346
2016-07-08,5.0300,5.1500,4.8200,5.1000,79679870
2016-07-01,4.8800,5.4000,4.6500,5.0700,137907974
2016-06-24,5.3900,5.5200,4.7600,4.8800,193243562
2016-06-17,4.3200,5.2700,4.3000,5.2600,140950310
2016-06-10,4.2000,4.6700,4.1700,4.3200,89405730
2016-06-03,4.6700,4.7100,4.0700,4.1600,107972396
2016-05-27,3.9000,4.6300,3.8800,4.6000,151526160
2016-05-20,3.6700,3.9800,3.6500,3.8700,85773405
2016-05-13,3.6600,3.7300,3.4500,3.6700,58980576
2016-05-06,3.5800,3.8000,3.5400,3.6800,72814999
2016-04-29,3.8100,3.8200,3.3100,3.5500,179079425
2016-04-22,2.6700,3.9900,2.6000,3.9900,185807370
2016-04-15,2.7600,2.8500,2.6800,2.7000,49697810
2016-04-08,2.8300,2.8700,2.6100,2.7400,49734135
2016-04-01,2.8100,2.9800,2.7000,2.8300,53575013
2016-03-24,2.9000,2.9000,2.6200,2.7900,43988032
2016-03-18,2.5300,2.9300,2.4500,2.9300,123768566
2016-03-11,2.3600,2.5400,2.1500,2.5200,62292413
2016-03-04,2.0600,2.5500,2.0500,2.3700,68798584
2016-02-26,1.9400,2.1000,1.9250,2.0700,37038156
2016-02-19,1.8600,1.9800,1.8200,1.9100,44231065
2016-02-12,1.9700,1.9950,1.8100,1.8300,53862156
2016-02-05,2.1700,2.1900,1.9500,1.9800,46218076
2016-01-29,2.0100,2.2000,2.0100,2.2000,54128026
2016-01-22,2.0800,2.1800,1.7500,2.0200,90855923
2016-01-15,2.1600,2.4600,1.9900,2.0300,87230979
2016-01-08,2.7700,2.8200,2.1000,2.1400,123274343
2015-12-31,2.9100,3.0600,2.8600,2.8700,52484119
2015-12-24,2.4700,3.0000,2.4300,2.9200,74035957
2015-12-18,2.3600,2.6000,2.3000,2.4500,64030286
2015-12-11,2.2600,2.5000,2.2100,2.3600,51205149
2015-12-04,2.3400,2.3700,2.2000,2.2800,34705922
2015-11-27,2.2200,2.4000,2.1700,2.3300,30244740
2015-11-20,1.9900,2.2500,1.9500,2.2200,34790566
2015-11-13,2.1500,2.1800,1.9400,1.9900,25422933
2015-11-06,2.1300,2.3000,2.1100,2.1500,36069180
2015-10-30,2.2100,2.2100,2.1000,2.1200,28417235
2015-10-23,1.9100,2.2100,1.9100,2.2100,48994045
2015-10-16,1.9600,2.0600,1.8500,1.9400,73442441
2015-10-09,1.8200,1.9600,1.7700,1.9600,41947989
2015-10-02,1.6900,1.8300,1.6500,1.8300,30718782
2015-09-25,1.8700,1.8969,1.6600,1.7100,41894467
2015-09-18,2.0000,2.0000,1.8100,1.8700,45556801
2015-09-11,1.8500,2.1400,1.8100,2.0100,53922464
2015-09-04,1.8200,1.8700,1.7100,1.8200,35172500
2015-08-28,1.6900,1.8700,1.6500,1.8500,62794190
2015-08-21,1.8200,1.8800,1.6800,1.7800,52530690
2015-08-14,1.9200,1.9800,1.7900,1.8400,59956228
2015-08-07,1.9300,2.2100,1.9000,2.0900,70724774
2015-07-31,1.6700,1.9900,1.6100,1.9300,75684909
2015-07-24,1.8200,1.8400,1.6500,1.6700,70340442
2015-07-17,1.9700,2.0900,1.7400,1.7900,87191396
2015-07-10,2.4600,2.5400,1.9300,1.9600,122969935
2015-07-02,2.4100,2.6300,2.3100,2.5300,92913689
2015-06-26,2.6100,2.6700,2.3700,2.4700,170260842
2015-06-19,2.3200,2.5900,2.2900,2.5800,96872556
2015-06-12,2.3100,2.3600,2.2800,2.3100,38885384
2015-06-05,2.2900,2.3400,2.2500,2.3300,40897451
2015-05-29,2.2700,2.3300,2.2000,2.2800,47623951
2015-05-22,2.3500,2.3700,2.2700,2.2800,41242038
2015-05-15,2.3100,2.3900,2.3000,2.3200,44560291
2015-05-08,2.3100,2.3600,2.2400,2.3100,65308105
2015-05-01,2.3000,2.3700,2.2500,2.3100,59933929
2015-04-24,2.5600,2.5700,2.2500,2.3000,118210288
2015-04-17,2.7600,2.9400,2.4500,2.5750,118839648
2015-04-10,2.6800,2.7800,2.6800,2.7600,31577969
2015-04-02,2.7300,2.7600,2.6500,2.6900,33871294
2015-03-27,2.8100,2.8500,2.5300,2.7200,88290421
2015-03-20,2.7500,2.8200,2.7200,2.8000,44844493
2015-03-13,2.9200,2.9800,2.7100,2.7500,56437367
2015-03-06,3.1300,3.2300,2.8300,2.9200,64662720
2015-02-27,3.0500,3.1400,3.0200,3.1100,39222318
2015-02-20,3.1600,3.1700,3.0100,3.0600,33205330
2015-02-13,3.0300,3.1800,2.9300,3.1500,72472472
2015-02-06,2.6900,3.3700,2.6500,3.0300,194765849
2015-01-30,2.4400,2.8400,2.4400,2.5700,143861690
2015-01-23,2.3900,2.5000,2.1400,2.4500,150520863
2015-01-16,2.6200,2.6800,2.3900,2.3900,85813338
2015-01-09,2.6700,2.7000,2.5400,2.6300,55167276
2015-01-02,2.6400,2.7300,2.6300,2.6900,35818874
2014-12-26,2.5500,2.7200,2.5200,2.6500,31964364
2014-12-19,2.5200,2.6000,2.4200,2.5700,76329108
2014-12-12,2.6500,2.6800,2.3500,2.5200,97366147
2014-12-05,2.7700,2.8200,2.6100,2.6600,71742210
2014-11-28,2.8000,2.8500,2.7600,2.7900,23132860
2014-11-21,2.6200,2.7700,2.5900,2.7700,64244713
2014-11-14,2.7800,2.8100,2.6100,2.6100,59861895
2014-11-07,2.8100,2.9050,2.7500,2.7800,50123048
2014-10-31,2.6800,2.8300,2.6500,2.8000,79504799
2014-10-24,2.7905,2.7950,2.6000,2.6800,111423588
2014-10-17,2.7800,2.8600,2.5400,2.7200,229833023
2014-10-10,3.4150,3.4400,2.7100,2.7200,173954990
2014-10-03,3.5600,3.6600,3.2800,3.4000,161092878
2014-09-26,3.8100,3.8300,3.6000,3.6000,72213744
2014-09-19,3.9800,4.0200,3.6950,3.8100,121951700
2014-09-12,4.1300,4.1800,3.9600,3.9600,52834100
2014-09-05,4.1600,4.2500,4.1500,4.1500,41625500
2014-08-29,4.2700,4.2700,4.0700,4.1700,43140500
2014-08-22,4.1400,4.3200,4.1400,4.2500,100882000
2014-08-15,4.0300,4.1900,3.9900,4.1300,146804000
2014-08-08,3.9700,4.1997,3.9300,4.1200,137842900
2014-08-01,3.7700,4.0150,3.6800,3.9700,256125800
2014-07-25,3.8600,3.8700,3.6900,3.7600,159173600
2014-07-18,4.4400,4.8000,3.6700,3.8300,477749900
2014-07-11,4.2300,4.4000,4.1000,4.3700,142778700
2014-07-03,4.1200,4.4000,4.0800,4.2400,97977300
2014-06-27,4.0600,4.1100,3.9000,4.1100,121481300
2014-06-20,4.2600,4.5000,4.0700,4.1000,125745800
2014-06-13,4.0500,4.4400,4.0400,4.2800,100854200
2014-06-06,4.0300,4.1100,3.9200,4.0600,57194100
2014-05-30,4.0500,4.0600,3.9800,4.0000,38123900
2014-05-23,4.0000,4.1100,3.9600,4.0200,68922200
2014-05-16,3.8700,4.0900,3.8600,4.0200,71526600
2014-05-09,4.1000,4.1400,3.8500,3.8700,79852500
2014-05-02,4.0900,4.2400,3.8730,4.1200,78439438
2014-04-25,4.0100,4.3500,3.9550,4.0500,249937600
