timestamp,open,high,low,close,volume
2018-02-07 16:00:00,161.0450,161.2700,159.5000,159.5400,6718742
2018-02-07 15:30:00,160.4600,161.3000,160.2500,161.0400,2247136
2018-02-07 15:00:00,161.3576,161.3900,159.8311,160.4650,2641638
2018-02-07 14:30:00,161.1700,161.4200,160.4000,161.3551,1903814
2018-02-07 14:00:00,160.5200,161.3900,160.3401,161.1700,2374282
2018-02-07 13:30:00,160.5100,160.8300,159.0685,160.5200,3913696
2018-02-07 13:00:00,161.4400,161.5000,160.1100,160.5169,3068678
2018-02-07 12:30:00,161.6980,161.8200,161.1300,161.4400,1854121
2018-02-07 12:00:00,161.5800,162.0300,161.2700,161.6999,2712201
2018-02-07 11:30:00,162.0400,162.3900,161.5500,161.5900,2307713
2018-02-07 11:00:00,161.7236,162.4600,161.3500,162.0400,2500182
2018-02-07 10:30:00,161.9400,162.6200,161.5600,161.7500,3780172
2018-02-07 10:00:00,163.0500,163.3000,161.1100,161.9500,6222495
2018-02-07 09:30:00,163.0850,163.4000,163.0000,163.0400,699580
2018-02-06 16:00:00,162.8300,163.7200,162.0300,163.0300,8848758
2018-02-06 15:30:00,161.8700,162.9000,161.5300,162.8400,4559567
2018-02-06 15:00:00,158.8900,161.9600,158.6200,161.8500,4100047
2018-02-06 14:30:00,159.2300,160.1299,158.6100,158.9200,2254375
2018-02-06 14:00:00,160.3900,160.5400,158.9800,159.2400,2290359
2018-02-06 13:30:00,160.4800,160.7200,159.2300,160.3900,2164246
2018-02-06 13:00:00,160.4000,160.8917,159.3300,160.4800,2848281
2018-02-06 12:30:00,158.5600,160.5700,158.5000,160.4140,3012678
2018-02-06 12:00:00,157.5800,159.4000,156.7500,158.5400,2414632
2018-02-06 11:30:00,157.8400,158.3200,156.5000,157.6380,2969384
2018-02-06 11:00:00,157.5925,158.7400,156.2100,157.8800,3982444
2018-02-06 10:30:00,158.7400,160.4000,156.8000,157.5700,5851256
2018-02-06 10:00:00,155.0750,161.0000,154.0000,158.7500,10908763
2018-02-06 09:30:00,154.8300,155.0700,154.8300,155.0000,1544869
2018-02-05 16:00:00,160.2000,160.2380,156.4300,156.4900,11841251
2018-02-05 15:30:00,160.6550,161.0900,156.0000,160.2000,8456535
2018-02-05 15:00:00,161.2800,161.8900,160.3900,160.6400,3408348
2018-02-05 14:30:00,162.4300,162.4800,161.0600,161.2800,2307505
2018-02-05 14:00:00,161.0450,162.4700,160.9600,162.4300,2608942
2018-02-05 13:30:00,161.5000,161.5400,160.7667,161.0600,2577836
2018-02-05 13:00:00,161.0700,162.0400,161.0200,161.5200,2221622
2018-02-05 12:30:00,161.6350,161.7900,160.6700,161.0550,2744796
2018-02-05 12:00:00,162.6320,162.6600,161.1000,161.6276,2974882
2018-02-05 11:30:00,163.4100,163.8500,162.6300,162.6400,2803430
2018-02-05 11:00:00,163.5368,163.5600,162.7900,163.4200,3517781
2018-02-05 10:30:00,163.0800,163.8800,162.6100,163.5395,5364090
2018-02-05 10:00:00,159.0000,163.2000,158.0000,163.0900,10172796
2018-02-05 09:30:00,159.1000,159.1900,158.8000,159.0000,1195283
2018-02-02 16:00:00,161.4252,161.5500,160.1000,160.3700,11443434
2018-02-02 15:30:00,161.6400,161.8700,161.0000,161.4100,3995143
2018-02-02 15:00:00,161.2800,162.2700,161.2600,161.6500,3335207
2018-02-02 14:30:00,162.3750,162.4200,161.0000,161.2800,3621672
2018-02-02 14:00:00,161.8590,162.4900,161.7700,162.3798,2887421
2018-02-02 13:30:00,162.6900,162.6950,160.8800,161.8700,4731733
2018-02-02 13:00:00,163.0045,163.0500,162.4200,162.7099,3137922
2018-02-02 12:30:00,162.9300,163.1500,162.5200,163.0100,3601648
2018-02-02 12:00:00,163.1700,163.8599,162.8800,162.9400,3724757
2018-02-02 11:30:00,163.6300,163.7500,162.7300,163.1741,4345031
2018-02-02 11:00:00,163.6800,164.2000,163.2500,163.6400,4141496
2018-02-02 10:30:00,163.6200,164.0800,162.8600,163.6701,7177199
2018-02-02 10:00:00,166.3500,166.7000,163.2000,163.6200,14527808
2018-02-02 09:30:00,166.0000,166.8000,165.9200,166.3900,742148
2018-02-01 16:00:00,167.1400,168.1000,166.8100,167.7800,6829253
2018-02-01 15:30:00,168.1050,168.1100,167.1110,167.1300,2323847
2018-02-01 15:00:00,167.5100,168.1300,167.3400,168.1000,1807946
2018-02-01 14:30:00,167.4500,167.6000,167.1200,167.5200,1505139
2018-02-01 14:00:00,167.9100,167.9750,167.3200,167.4500,1666240
2018-02-01 13:30:00,167.8119,168.1700,167.7200,167.9000,1176526
2018-02-01 13:00:00,168.2800,168.6000,167.7900,167.8048,1973531
2018-02-01 12:30:00,168.0400,168.6200,167.7200,168.2960,2006945
